,key_6hex_6h,y_true,hex_id_6hex,timestamp
7609,861f1d4b7ffffff_2017-03-16 12:00:00,50.0,861f1d4b7ffffff,2017-03-16 12:00:00
7627,861f1d4b7ffffff_2017-03-16 18:00:00,38.0,861f1d4b7ffffff,2017-03-16 18:00:00
7645,861f1d4b7ffffff_2017-03-17 00:00:00,19.0,861f1d4b7ffffff,2017-03-17 00:00:00
7663,861f1d4b7ffffff_2017-03-17 06:00:00,38.0,861f1d4b7ffffff,2017-03-17 06:00:00
7681,861f1d4b7ffffff_2017-03-17 12:00:00,49.0,861f1d4b7ffffff,2017-03-17 12:00:00
7699,861f1d4b7ffffff_2017-03-17 18:00:00,62.0,861f1d4b7ffffff,2017-03-17 18:00:00
7717,861f1d4b7ffffff_2017-03-18 00:00:00,20.0,861f1d4b7ffffff,2017-03-18 00:00:00
7735,861f1d4b7ffffff_2017-03-18 06:00:00,46.0,861f1d4b7ffffff,2017-03-18 06:00:00
7753,861f1d4b7ffffff_2017-03-18 12:00:00,53.0,861f1d4b7ffffff,2017-03-18 12:00:00
7771,861f1d4b7ffffff_2017-03-18 18:00:00,54.0,861f1d4b7ffffff,2017-03-18 18:00:00
7789,861f1d4b7ffffff_2017-03-19 00:00:00,16.0,861f1d4b7ffffff,2017-03-19 00:00:00
7807,861f1d4b7ffffff_2017-03-19 06:00:00,39.0,861f1d4b7ffffff,2017-03-19 06:00:00
7825,861f1d4b7ffffff_2017-03-19 12:00:00,64.0,861f1d4b7ffffff,2017-03-19 12:00:00
7843,861f1d4b7ffffff_2017-03-19 18:00:00,26.0,861f1d4b7ffffff,2017-03-19 18:00:00
7861,861f1d4b7ffffff_2017-03-20 00:00:00,15.0,861f1d4b7ffffff,2017-03-20 00:00:00
7879,861f1d4b7ffffff_2017-03-20 06:00:00,31.0,861f1d4b7ffffff,2017-03-20 06:00:00
7897,861f1d4b7ffffff_2017-03-20 12:00:00,42.0,861f1d4b7ffffff,2017-03-20 12:00:00
7915,861f1d4b7ffffff_2017-03-20 18:00:00,31.0,861f1d4b7ffffff,2017-03-20 18:00:00
7933,861f1d4b7ffffff_2017-03-21 00:00:00,23.0,861f1d4b7ffffff,2017-03-21 00:00:00
7951,861f1d4b7ffffff_2017-03-21 06:00:00,31.0,861f1d4b7ffffff,2017-03-21 06:00:00
7969,861f1d4b7ffffff_2017-03-21 12:00:00,42.0,861f1d4b7ffffff,2017-03-21 12:00:00
7987,861f1d4b7ffffff_2017-03-21 18:00:00,34.0,861f1d4b7ffffff,2017-03-21 18:00:00
8005,861f1d4b7ffffff_2017-03-22 00:00:00,19.0,861f1d4b7ffffff,2017-03-22 00:00:00
8023,861f1d4b7ffffff_2017-03-22 06:00:00,30.0,861f1d4b7ffffff,2017-03-22 06:00:00
8041,861f1d4b7ffffff_2017-03-22 12:00:00,31.0,861f1d4b7ffffff,2017-03-22 12:00:00
8059,861f1d4b7ffffff_2017-03-22 18:00:00,25.0,861f1d4b7ffffff,2017-03-22 18:00:00
8077,861f1d4b7ffffff_2017-03-23 00:00:00,22.0,861f1d4b7ffffff,2017-03-23 00:00:00
8095,861f1d4b7ffffff_2017-03-23 06:00:00,26.0,861f1d4b7ffffff,2017-03-23 06:00:00
8113,861f1d4b7ffffff_2017-03-23 12:00:00,40.0,861f1d4b7ffffff,2017-03-23 12:00:00
8131,861f1d4b7ffffff_2017-03-23 18:00:00,41.0,861f1d4b7ffffff,2017-03-23 18:00:00
8149,861f1d4b7ffffff_2017-03-24 00:00:00,7.0,861f1d4b7ffffff,2017-03-24 00:00:00
8167,861f1d4b7ffffff_2017-03-24 06:00:00,24.0,861f1d4b7ffffff,2017-03-24 06:00:00
8185,861f1d4b7ffffff_2017-03-24 12:00:00,40.0,861f1d4b7ffffff,2017-03-24 12:00:00
8203,861f1d4b7ffffff_2017-03-24 18:00:00,51.0,861f1d4b7ffffff,2017-03-24 18:00:00
8221,861f1d4b7ffffff_2017-03-25 00:00:00,19.0,861f1d4b7ffffff,2017-03-25 00:00:00
8239,861f1d4b7ffffff_2017-03-25 06:00:00,25.0,861f1d4b7ffffff,2017-03-25 06:00:00
8257,861f1d4b7ffffff_2017-03-25 12:00:00,68.0,861f1d4b7ffffff,2017-03-25 12:00:00
8275,861f1d4b7ffffff_2017-03-25 18:00:00,42.0,861f1d4b7ffffff,2017-03-25 18:00:00
8293,861f1d4b7ffffff_2017-03-26 00:00:00,9.0,861f1d4b7ffffff,2017-03-26 00:00:00
8311,861f1d4b7ffffff_2017-03-26 06:00:00,26.0,861f1d4b7ffffff,2017-03-26 06:00:00
8329,861f1d4b7ffffff_2017-03-26 12:00:00,47.0,861f1d4b7ffffff,2017-03-26 12:00:00
8347,861f1d4b7ffffff_2017-03-26 18:00:00,29.0,861f1d4b7ffffff,2017-03-26 18:00:00
8365,861f1d4b7ffffff_2017-03-27 00:00:00,10.0,861f1d4b7ffffff,2017-03-27 00:00:00
8383,861f1d4b7ffffff_2017-03-27 06:00:00,30.0,861f1d4b7ffffff,2017-03-27 06:00:00
8401,861f1d4b7ffffff_2017-03-27 12:00:00,33.0,861f1d4b7ffffff,2017-03-27 12:00:00
8419,861f1d4b7ffffff_2017-03-27 18:00:00,30.0,861f1d4b7ffffff,2017-03-27 18:00:00
8437,861f1d4b7ffffff_2017-03-28 00:00:00,15.0,861f1d4b7ffffff,2017-03-28 00:00:00
8455,861f1d4b7ffffff_2017-03-28 06:00:00,33.0,861f1d4b7ffffff,2017-03-28 06:00:00
8473,861f1d4b7ffffff_2017-03-28 12:00:00,32.0,861f1d4b7ffffff,2017-03-28 12:00:00
8491,861f1d4b7ffffff_2017-03-28 18:00:00,29.0,861f1d4b7ffffff,2017-03-28 18:00:00
8509,861f1d4b7ffffff_2017-03-29 00:00:00,12.0,861f1d4b7ffffff,2017-03-29 00:00:00
8527,861f1d4b7ffffff_2017-03-29 06:00:00,26.0,861f1d4b7ffffff,2017-03-29 06:00:00
8545,861f1d4b7ffffff_2017-03-29 12:00:00,44.0,861f1d4b7ffffff,2017-03-29 12:00:00
8563,861f1d4b7ffffff_2017-03-29 18:00:00,30.0,861f1d4b7ffffff,2017-03-29 18:00:00
8581,861f1d4b7ffffff_2017-03-30 00:00:00,27.0,861f1d4b7ffffff,2017-03-30 00:00:00
8599,861f1d4b7ffffff_2017-03-30 06:00:00,25.0,861f1d4b7ffffff,2017-03-30 06:00:00
8617,861f1d4b7ffffff_2017-03-30 12:00:00,37.0,861f1d4b7ffffff,2017-03-30 12:00:00
8635,861f1d4b7ffffff_2017-03-30 18:00:00,32.0,861f1d4b7ffffff,2017-03-30 18:00:00
8653,861f1d4b7ffffff_2017-03-31 00:00:00,22.0,861f1d4b7ffffff,2017-03-31 00:00:00
8671,861f1d4b7ffffff_2017-03-31 06:00:00,34.0,861f1d4b7ffffff,2017-03-31 06:00:00
8689,861f1d4b7ffffff_2017-03-31 12:00:00,39.0,861f1d4b7ffffff,2017-03-31 12:00:00
8707,861f1d4b7ffffff_2017-03-31 18:00:00,33.0,861f1d4b7ffffff,2017-03-31 18:00:00
8725,861f1d4b7ffffff_2017-04-01 00:00:00,12.0,861f1d4b7ffffff,2017-04-01 00:00:00
8743,861f1d4b7ffffff_2017-04-01 06:00:00,50.0,861f1d4b7ffffff,2017-04-01 06:00:00
8761,861f1d4b7ffffff_2017-04-01 12:00:00,51.0,861f1d4b7ffffff,2017-04-01 12:00:00
8779,861f1d4b7ffffff_2017-04-01 18:00:00,57.0,861f1d4b7ffffff,2017-04-01 18:00:00
8797,861f1d4b7ffffff_2017-04-02 00:00:00,8.0,861f1d4b7ffffff,2017-04-02 00:00:00
8815,861f1d4b7ffffff_2017-04-02 06:00:00,25.0,861f1d4b7ffffff,2017-04-02 06:00:00
8833,861f1d4b7ffffff_2017-04-02 12:00:00,51.0,861f1d4b7ffffff,2017-04-02 12:00:00
8851,861f1d4b7ffffff_2017-04-02 18:00:00,13.0,861f1d4b7ffffff,2017-04-02 18:00:00
8869,861f1d4b7ffffff_2017-04-03 00:00:00,17.0,861f1d4b7ffffff,2017-04-03 00:00:00
8887,861f1d4b7ffffff_2017-04-03 06:00:00,38.0,861f1d4b7ffffff,2017-04-03 06:00:00
8905,861f1d4b7ffffff_2017-04-03 12:00:00,24.0,861f1d4b7ffffff,2017-04-03 12:00:00
8923,861f1d4b7ffffff_2017-04-03 18:00:00,13.0,861f1d4b7ffffff,2017-04-03 18:00:00
8941,861f1d4b7ffffff_2017-04-04 00:00:00,9.0,861f1d4b7ffffff,2017-04-04 00:00:00
8959,861f1d4b7ffffff_2017-04-04 06:00:00,28.0,861f1d4b7ffffff,2017-04-04 06:00:00
8977,861f1d4b7ffffff_2017-04-04 12:00:00,50.0,861f1d4b7ffffff,2017-04-04 12:00:00
8995,861f1d4b7ffffff_2017-04-04 18:00:00,25.0,861f1d4b7ffffff,2017-04-04 18:00:00
9013,861f1d4b7ffffff_2017-04-05 00:00:00,22.0,861f1d4b7ffffff,2017-04-05 00:00:00
9031,861f1d4b7ffffff_2017-04-05 06:00:00,31.0,861f1d4b7ffffff,2017-04-05 06:00:00
9049,861f1d4b7ffffff_2017-04-05 12:00:00,38.0,861f1d4b7ffffff,2017-04-05 12:00:00
9067,861f1d4b7ffffff_2017-04-05 18:00:00,22.0,861f1d4b7ffffff,2017-04-05 18:00:00
9085,861f1d4b7ffffff_2017-04-06 00:00:00,17.0,861f1d4b7ffffff,2017-04-06 00:00:00
9103,861f1d4b7ffffff_2017-04-06 06:00:00,43.0,861f1d4b7ffffff,2017-04-06 06:00:00
9121,861f1d4b7ffffff_2017-04-06 12:00:00,42.0,861f1d4b7ffffff,2017-04-06 12:00:00
9139,861f1d4b7ffffff_2017-04-06 18:00:00,23.0,861f1d4b7ffffff,2017-04-06 18:00:00
9157,861f1d4b7ffffff_2017-04-07 00:00:00,19.0,861f1d4b7ffffff,2017-04-07 00:00:00
9175,861f1d4b7ffffff_2017-04-07 06:00:00,38.0,861f1d4b7ffffff,2017-04-07 06:00:00
9193,861f1d4b7ffffff_2017-04-07 12:00:00,49.0,861f1d4b7ffffff,2017-04-07 12:00:00
9211,861f1d4b7ffffff_2017-04-07 18:00:00,48.0,861f1d4b7ffffff,2017-04-07 18:00:00
9229,861f1d4b7ffffff_2017-04-08 00:00:00,11.0,861f1d4b7ffffff,2017-04-08 00:00:00
9247,861f1d4b7ffffff_2017-04-08 06:00:00,49.0,861f1d4b7ffffff,2017-04-08 06:00:00
9265,861f1d4b7ffffff_2017-04-08 12:00:00,74.0,861f1d4b7ffffff,2017-04-08 12:00:00
9283,861f1d4b7ffffff_2017-04-08 18:00:00,37.0,861f1d4b7ffffff,2017-04-08 18:00:00
9301,861f1d4b7ffffff_2017-04-09 00:00:00,10.0,861f1d4b7ffffff,2017-04-09 00:00:00
9319,861f1d4b7ffffff_2017-04-09 06:00:00,49.0,861f1d4b7ffffff,2017-04-09 06:00:00
9337,861f1d4b7ffffff_2017-04-09 12:00:00,52.0,861f1d4b7ffffff,2017-04-09 12:00:00
9355,861f1d4b7ffffff_2017-04-09 18:00:00,27.0,861f1d4b7ffffff,2017-04-09 18:00:00
9373,861f1d4b7ffffff_2017-04-10 00:00:00,19.0,861f1d4b7ffffff,2017-04-10 00:00:00
9391,861f1d4b7ffffff_2017-04-10 06:00:00,49.0,861f1d4b7ffffff,2017-04-10 06:00:00
9409,861f1d4b7ffffff_2017-04-10 12:00:00,39.0,861f1d4b7ffffff,2017-04-10 12:00:00
9427,861f1d4b7ffffff_2017-04-10 18:00:00,19.0,861f1d4b7ffffff,2017-04-10 18:00:00
9445,861f1d4b7ffffff_2017-04-11 00:00:00,12.0,861f1d4b7ffffff,2017-04-11 00:00:00
9463,861f1d4b7ffffff_2017-04-11 06:00:00,38.0,861f1d4b7ffffff,2017-04-11 06:00:00
9481,861f1d4b7ffffff_2017-04-11 12:00:00,54.0,861f1d4b7ffffff,2017-04-11 12:00:00
9499,861f1d4b7ffffff_2017-04-11 18:00:00,31.0,861f1d4b7ffffff,2017-04-11 18:00:00
9517,861f1d4b7ffffff_2017-04-12 00:00:00,20.0,861f1d4b7ffffff,2017-04-12 00:00:00
9535,861f1d4b7ffffff_2017-04-12 06:00:00,36.0,861f1d4b7ffffff,2017-04-12 06:00:00
9553,861f1d4b7ffffff_2017-04-12 12:00:00,53.0,861f1d4b7ffffff,2017-04-12 12:00:00
9571,861f1d4b7ffffff_2017-04-12 18:00:00,40.0,861f1d4b7ffffff,2017-04-12 18:00:00
9589,861f1d4b7ffffff_2017-04-13 00:00:00,19.0,861f1d4b7ffffff,2017-04-13 00:00:00
9607,861f1d4b7ffffff_2017-04-13 06:00:00,28.0,861f1d4b7ffffff,2017-04-13 06:00:00
9625,861f1d4b7ffffff_2017-04-13 12:00:00,58.0,861f1d4b7ffffff,2017-04-13 12:00:00
9643,861f1d4b7ffffff_2017-04-13 18:00:00,42.0,861f1d4b7ffffff,2017-04-13 18:00:00
9661,861f1d4b7ffffff_2017-04-14 00:00:00,13.0,861f1d4b7ffffff,2017-04-14 00:00:00
9679,861f1d4b7ffffff_2017-04-14 06:00:00,25.0,861f1d4b7ffffff,2017-04-14 06:00:00
9697,861f1d4b7ffffff_2017-04-14 12:00:00,46.0,861f1d4b7ffffff,2017-04-14 12:00:00
9715,861f1d4b7ffffff_2017-04-14 18:00:00,36.0,861f1d4b7ffffff,2017-04-14 18:00:00
9733,861f1d4b7ffffff_2017-04-15 00:00:00,19.0,861f1d4b7ffffff,2017-04-15 00:00:00
9751,861f1d4b7ffffff_2017-04-15 06:00:00,44.0,861f1d4b7ffffff,2017-04-15 06:00:00
9769,861f1d4b7ffffff_2017-04-15 12:00:00,62.0,861f1d4b7ffffff,2017-04-15 12:00:00
9787,861f1d4b7ffffff_2017-04-15 18:00:00,57.0,861f1d4b7ffffff,2017-04-15 18:00:00
9805,861f1d4b7ffffff_2017-04-16 00:00:00,8.0,861f1d4b7ffffff,2017-04-16 00:00:00
9823,861f1d4b7ffffff_2017-04-16 06:00:00,46.0,861f1d4b7ffffff,2017-04-16 06:00:00
9841,861f1d4b7ffffff_2017-04-16 12:00:00,59.0,861f1d4b7ffffff,2017-04-16 12:00:00
9859,861f1d4b7ffffff_2017-04-16 18:00:00,32.0,861f1d4b7ffffff,2017-04-16 18:00:00
9877,861f1d4b7ffffff_2017-04-17 00:00:00,6.0,861f1d4b7ffffff,2017-04-17 00:00:00
9895,861f1d4b7ffffff_2017-04-17 06:00:00,26.0,861f1d4b7ffffff,2017-04-17 06:00:00
9913,861f1d4b7ffffff_2017-04-17 12:00:00,59.0,861f1d4b7ffffff,2017-04-17 12:00:00
9931,861f1d4b7ffffff_2017-04-17 18:00:00,22.0,861f1d4b7ffffff,2017-04-17 18:00:00
9949,861f1d4b7ffffff_2017-04-18 00:00:00,12.0,861f1d4b7ffffff,2017-04-18 00:00:00
9967,861f1d4b7ffffff_2017-04-18 06:00:00,30.0,861f1d4b7ffffff,2017-04-18 06:00:00
9985,861f1d4b7ffffff_2017-04-18 12:00:00,40.0,861f1d4b7ffffff,2017-04-18 12:00:00
10003,861f1d4b7ffffff_2017-04-18 18:00:00,31.0,861f1d4b7ffffff,2017-04-18 18:00:00
10021,861f1d4b7ffffff_2017-04-19 00:00:00,18.0,861f1d4b7ffffff,2017-04-19 00:00:00
10039,861f1d4b7ffffff_2017-04-19 06:00:00,35.0,861f1d4b7ffffff,2017-04-19 06:00:00
10057,861f1d4b7ffffff_2017-04-19 12:00:00,48.0,861f1d4b7ffffff,2017-04-19 12:00:00
10075,861f1d4b7ffffff_2017-04-19 18:00:00,30.0,861f1d4b7ffffff,2017-04-19 18:00:00
10093,861f1d4b7ffffff_2017-04-20 00:00:00,21.0,861f1d4b7ffffff,2017-04-20 00:00:00
10111,861f1d4b7ffffff_2017-04-20 06:00:00,29.0,861f1d4b7ffffff,2017-04-20 06:00:00
10129,861f1d4b7ffffff_2017-04-20 12:00:00,42.0,861f1d4b7ffffff,2017-04-20 12:00:00
10147,861f1d4b7ffffff_2017-04-20 18:00:00,29.0,861f1d4b7ffffff,2017-04-20 18:00:00
10165,861f1d4b7ffffff_2017-04-21 00:00:00,16.0,861f1d4b7ffffff,2017-04-21 00:00:00
10183,861f1d4b7ffffff_2017-04-21 06:00:00,31.0,861f1d4b7ffffff,2017-04-21 06:00:00
10201,861f1d4b7ffffff_2017-04-21 12:00:00,55.0,861f1d4b7ffffff,2017-04-21 12:00:00
10219,861f1d4b7ffffff_2017-04-21 18:00:00,27.0,861f1d4b7ffffff,2017-04-21 18:00:00
10237,861f1d4b7ffffff_2017-04-22 00:00:00,23.0,861f1d4b7ffffff,2017-04-22 00:00:00
10255,861f1d4b7ffffff_2017-04-22 06:00:00,51.0,861f1d4b7ffffff,2017-04-22 06:00:00
10273,861f1d4b7ffffff_2017-04-22 12:00:00,64.0,861f1d4b7ffffff,2017-04-22 12:00:00
10291,861f1d4b7ffffff_2017-04-22 18:00:00,50.0,861f1d4b7ffffff,2017-04-22 18:00:00
10309,861f1d4b7ffffff_2017-04-23 00:00:00,13.0,861f1d4b7ffffff,2017-04-23 00:00:00
10327,861f1d4b7ffffff_2017-04-23 06:00:00,29.0,861f1d4b7ffffff,2017-04-23 06:00:00
10345,861f1d4b7ffffff_2017-04-23 12:00:00,42.0,861f1d4b7ffffff,2017-04-23 12:00:00
10363,861f1d4b7ffffff_2017-04-23 18:00:00,19.0,861f1d4b7ffffff,2017-04-23 18:00:00
10381,861f1d4b7ffffff_2017-04-24 00:00:00,28.0,861f1d4b7ffffff,2017-04-24 00:00:00
10399,861f1d4b7ffffff_2017-04-24 06:00:00,32.0,861f1d4b7ffffff,2017-04-24 06:00:00
10417,861f1d4b7ffffff_2017-04-24 12:00:00,39.0,861f1d4b7ffffff,2017-04-24 12:00:00
10435,861f1d4b7ffffff_2017-04-24 18:00:00,18.0,861f1d4b7ffffff,2017-04-24 18:00:00
10453,861f1d4b7ffffff_2017-04-25 00:00:00,29.0,861f1d4b7ffffff,2017-04-25 00:00:00
10471,861f1d4b7ffffff_2017-04-25 06:00:00,30.0,861f1d4b7ffffff,2017-04-25 06:00:00
10489,861f1d4b7ffffff_2017-04-25 12:00:00,39.0,861f1d4b7ffffff,2017-04-25 12:00:00
10507,861f1d4b7ffffff_2017-04-25 18:00:00,28.0,861f1d4b7ffffff,2017-04-25 18:00:00
1022,861f1d4c7ffffff_2016-12-15 00:00:00,0.0,861f1d4c7ffffff,2016-12-15 00:00:00
1040,861f1d4c7ffffff_2016-12-15 06:00:00,0.0,861f1d4c7ffffff,2016-12-15 06:00:00
1058,861f1d4c7ffffff_2016-12-15 12:00:00,0.0,861f1d4c7ffffff,2016-12-15 12:00:00
1076,861f1d4c7ffffff_2016-12-15 18:00:00,0.0,861f1d4c7ffffff,2016-12-15 18:00:00
1094,861f1d4c7ffffff_2016-12-16 00:00:00,0.0,861f1d4c7ffffff,2016-12-16 00:00:00
1112,861f1d4c7ffffff_2016-12-16 06:00:00,0.0,861f1d4c7ffffff,2016-12-16 06:00:00
1130,861f1d4c7ffffff_2016-12-16 12:00:00,0.0,861f1d4c7ffffff,2016-12-16 12:00:00
1148,861f1d4c7ffffff_2016-12-16 18:00:00,0.0,861f1d4c7ffffff,2016-12-16 18:00:00
1166,861f1d4c7ffffff_2016-12-17 00:00:00,0.0,861f1d4c7ffffff,2016-12-17 00:00:00
1184,861f1d4c7ffffff_2016-12-17 06:00:00,0.0,861f1d4c7ffffff,2016-12-17 06:00:00
1202,861f1d4c7ffffff_2016-12-17 12:00:00,0.0,861f1d4c7ffffff,2016-12-17 12:00:00
1220,861f1d4c7ffffff_2016-12-17 18:00:00,0.0,861f1d4c7ffffff,2016-12-17 18:00:00
1238,861f1d4c7ffffff_2016-12-18 00:00:00,0.0,861f1d4c7ffffff,2016-12-18 00:00:00
1256,861f1d4c7ffffff_2016-12-18 06:00:00,0.0,861f1d4c7ffffff,2016-12-18 06:00:00
1274,861f1d4c7ffffff_2016-12-18 12:00:00,0.0,861f1d4c7ffffff,2016-12-18 12:00:00
1292,861f1d4c7ffffff_2016-12-18 18:00:00,0.0,861f1d4c7ffffff,2016-12-18 18:00:00
1310,861f1d4c7ffffff_2016-12-19 00:00:00,0.0,861f1d4c7ffffff,2016-12-19 00:00:00
1328,861f1d4c7ffffff_2016-12-19 06:00:00,0.0,861f1d4c7ffffff,2016-12-19 06:00:00
1346,861f1d4c7ffffff_2016-12-19 12:00:00,0.0,861f1d4c7ffffff,2016-12-19 12:00:00
1364,861f1d4c7ffffff_2016-12-19 18:00:00,0.0,861f1d4c7ffffff,2016-12-19 18:00:00
1382,861f1d4c7ffffff_2016-12-20 00:00:00,0.0,861f1d4c7ffffff,2016-12-20 00:00:00
1400,861f1d4c7ffffff_2016-12-20 06:00:00,0.0,861f1d4c7ffffff,2016-12-20 06:00:00
1418,861f1d4c7ffffff_2016-12-20 12:00:00,0.0,861f1d4c7ffffff,2016-12-20 12:00:00
1436,861f1d4c7ffffff_2016-12-20 18:00:00,0.0,861f1d4c7ffffff,2016-12-20 18:00:00
1454,861f1d4c7ffffff_2016-12-21 00:00:00,0.0,861f1d4c7ffffff,2016-12-21 00:00:00
1472,861f1d4c7ffffff_2016-12-21 06:00:00,0.0,861f1d4c7ffffff,2016-12-21 06:00:00
1490,861f1d4c7ffffff_2016-12-21 12:00:00,0.0,861f1d4c7ffffff,2016-12-21 12:00:00
1508,861f1d4c7ffffff_2016-12-21 18:00:00,0.0,861f1d4c7ffffff,2016-12-21 18:00:00
1526,861f1d4c7ffffff_2016-12-22 00:00:00,0.0,861f1d4c7ffffff,2016-12-22 00:00:00
1544,861f1d4c7ffffff_2016-12-22 06:00:00,0.0,861f1d4c7ffffff,2016-12-22 06:00:00
1562,861f1d4c7ffffff_2016-12-22 12:00:00,0.0,861f1d4c7ffffff,2016-12-22 12:00:00
1580,861f1d4c7ffffff_2016-12-22 18:00:00,0.0,861f1d4c7ffffff,2016-12-22 18:00:00
1598,861f1d4c7ffffff_2016-12-23 00:00:00,0.0,861f1d4c7ffffff,2016-12-23 00:00:00
1616,861f1d4c7ffffff_2016-12-23 06:00:00,0.0,861f1d4c7ffffff,2016-12-23 06:00:00
1634,861f1d4c7ffffff_2016-12-23 12:00:00,0.0,861f1d4c7ffffff,2016-12-23 12:00:00
1652,861f1d4c7ffffff_2016-12-23 18:00:00,0.0,861f1d4c7ffffff,2016-12-23 18:00:00
1670,861f1d4c7ffffff_2016-12-24 00:00:00,0.0,861f1d4c7ffffff,2016-12-24 00:00:00
1688,861f1d4c7ffffff_2016-12-24 06:00:00,0.0,861f1d4c7ffffff,2016-12-24 06:00:00
1706,861f1d4c7ffffff_2016-12-24 12:00:00,0.0,861f1d4c7ffffff,2016-12-24 12:00:00
1724,861f1d4c7ffffff_2016-12-24 18:00:00,0.0,861f1d4c7ffffff,2016-12-24 18:00:00
1742,861f1d4c7ffffff_2016-12-25 00:00:00,0.0,861f1d4c7ffffff,2016-12-25 00:00:00
1760,861f1d4c7ffffff_2016-12-25 06:00:00,0.0,861f1d4c7ffffff,2016-12-25 06:00:00
1778,861f1d4c7ffffff_2016-12-25 12:00:00,0.0,861f1d4c7ffffff,2016-12-25 12:00:00
1796,861f1d4c7ffffff_2016-12-25 18:00:00,0.0,861f1d4c7ffffff,2016-12-25 18:00:00
1814,861f1d4c7ffffff_2016-12-26 00:00:00,0.0,861f1d4c7ffffff,2016-12-26 00:00:00
1832,861f1d4c7ffffff_2016-12-26 06:00:00,0.0,861f1d4c7ffffff,2016-12-26 06:00:00
1850,861f1d4c7ffffff_2016-12-26 12:00:00,0.0,861f1d4c7ffffff,2016-12-26 12:00:00
1868,861f1d4c7ffffff_2016-12-26 18:00:00,0.0,861f1d4c7ffffff,2016-12-26 18:00:00
1886,861f1d4c7ffffff_2016-12-27 00:00:00,0.0,861f1d4c7ffffff,2016-12-27 00:00:00
1904,861f1d4c7ffffff_2016-12-27 06:00:00,0.0,861f1d4c7ffffff,2016-12-27 06:00:00
1922,861f1d4c7ffffff_2016-12-27 12:00:00,0.0,861f1d4c7ffffff,2016-12-27 12:00:00
1940,861f1d4c7ffffff_2016-12-27 18:00:00,0.0,861f1d4c7ffffff,2016-12-27 18:00:00
1958,861f1d4c7ffffff_2016-12-28 00:00:00,0.0,861f1d4c7ffffff,2016-12-28 00:00:00
1976,861f1d4c7ffffff_2016-12-28 06:00:00,0.0,861f1d4c7ffffff,2016-12-28 06:00:00
1994,861f1d4c7ffffff_2016-12-28 12:00:00,0.0,861f1d4c7ffffff,2016-12-28 12:00:00
2012,861f1d4c7ffffff_2016-12-28 18:00:00,0.0,861f1d4c7ffffff,2016-12-28 18:00:00
2030,861f1d4c7ffffff_2016-12-29 00:00:00,0.0,861f1d4c7ffffff,2016-12-29 00:00:00
2048,861f1d4c7ffffff_2016-12-29 06:00:00,0.0,861f1d4c7ffffff,2016-12-29 06:00:00
2066,861f1d4c7ffffff_2016-12-29 12:00:00,0.0,861f1d4c7ffffff,2016-12-29 12:00:00
2084,861f1d4c7ffffff_2016-12-29 18:00:00,0.0,861f1d4c7ffffff,2016-12-29 18:00:00
2102,861f1d4c7ffffff_2016-12-30 00:00:00,0.0,861f1d4c7ffffff,2016-12-30 00:00:00
2120,861f1d4c7ffffff_2016-12-30 06:00:00,0.0,861f1d4c7ffffff,2016-12-30 06:00:00
2138,861f1d4c7ffffff_2016-12-30 12:00:00,0.0,861f1d4c7ffffff,2016-12-30 12:00:00
2156,861f1d4c7ffffff_2016-12-30 18:00:00,0.0,861f1d4c7ffffff,2016-12-30 18:00:00
2174,861f1d4c7ffffff_2016-12-31 00:00:00,0.0,861f1d4c7ffffff,2016-12-31 00:00:00
2192,861f1d4c7ffffff_2016-12-31 06:00:00,0.0,861f1d4c7ffffff,2016-12-31 06:00:00
2210,861f1d4c7ffffff_2016-12-31 12:00:00,0.0,861f1d4c7ffffff,2016-12-31 12:00:00
2228,861f1d4c7ffffff_2016-12-31 18:00:00,0.0,861f1d4c7ffffff,2016-12-31 18:00:00
2246,861f1d4c7ffffff_2017-01-01 00:00:00,0.0,861f1d4c7ffffff,2017-01-01 00:00:00
2264,861f1d4c7ffffff_2017-01-01 06:00:00,0.0,861f1d4c7ffffff,2017-01-01 06:00:00
2282,861f1d4c7ffffff_2017-01-01 12:00:00,0.0,861f1d4c7ffffff,2017-01-01 12:00:00
2300,861f1d4c7ffffff_2017-01-01 18:00:00,0.0,861f1d4c7ffffff,2017-01-01 18:00:00
2318,861f1d4c7ffffff_2017-01-02 00:00:00,0.0,861f1d4c7ffffff,2017-01-02 00:00:00
2336,861f1d4c7ffffff_2017-01-02 06:00:00,0.0,861f1d4c7ffffff,2017-01-02 06:00:00
2354,861f1d4c7ffffff_2017-01-02 12:00:00,0.0,861f1d4c7ffffff,2017-01-02 12:00:00
2372,861f1d4c7ffffff_2017-01-02 18:00:00,0.0,861f1d4c7ffffff,2017-01-02 18:00:00
2390,861f1d4c7ffffff_2017-01-03 00:00:00,0.0,861f1d4c7ffffff,2017-01-03 00:00:00
2408,861f1d4c7ffffff_2017-01-03 06:00:00,0.0,861f1d4c7ffffff,2017-01-03 06:00:00
2426,861f1d4c7ffffff_2017-01-03 12:00:00,0.0,861f1d4c7ffffff,2017-01-03 12:00:00
2444,861f1d4c7ffffff_2017-01-03 18:00:00,0.0,861f1d4c7ffffff,2017-01-03 18:00:00
2462,861f1d4c7ffffff_2017-01-04 00:00:00,0.0,861f1d4c7ffffff,2017-01-04 00:00:00
2480,861f1d4c7ffffff_2017-01-04 06:00:00,0.0,861f1d4c7ffffff,2017-01-04 06:00:00
2498,861f1d4c7ffffff_2017-01-04 12:00:00,0.0,861f1d4c7ffffff,2017-01-04 12:00:00
